account_id,npi,month,territory,district,region,specialty,payer_channel,trx_units,trx_dollars,trx_normalized,nrx,nbrx,market_trx,market_nrx,il17_competitor_a_trx,il17_competitor_b_trx,advanced_other_trx,il17_class_trx,advanced_therapy_trx,calls,call_plan,samples,speaker_attendance,new_writers,speaker_launch_active,formulary_win_active,competitor_launch_active
HCP0201,9999000201,2024-10,W-CAR-01,West District 1,West,Cardiology,Cash,24.108527,3037.674341,24.590697,3.977907,2.54586,215.254701,39.82212,29.358828,23.06765,138.719696,76.535005,215.254701,7,5.4,20,0,0.0,0,0,0
HCP0202,9999000202,2024-10,W-CAR-02,West District 2,West,Cardiology,Commercial,31.114889,4234.114049,31.114889,5.133957,3.645109,277.811507,51.395129,37.89102,29.771516,179.034082,98.777425,277.811507,5,7.44,11,0,0.0,0,0,0
HCP0203,9999000203,2024-10,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,23.49405,2841.840333,23.024169,3.876518,2.636032,209.768306,38.807137,28.610532,22.479704,135.18402,74.584286,209.768306,4,5.4,12,0,0.0,0,0,0
HCP0204,9999000204,2024-10,W-CAR-02,West District 2,West,Cardiology,Medicaid,18.400074,1901.095603,17.48007,3.036012,2.277009,164.286372,30.392979,22.407201,17.605658,105.873439,58.412933,164.286372,4,4.04,10,0,0.0,0,0,0
HCP0205,9999000205,2024-10,W-CAR-01,West District 1,West,Cardiology,Cash,28.188447,3551.744265,28.752215,4.651094,2.9767,251.68256,46.561273,34.327264,26.971422,162.195427,89.487133,251.68256,7,6.08,19,0,0.0,0,0,0
HCP0206,9999000206,2024-10,W-CAR-02,West District 2,West,Cardiology,Commercial,62.106526,8451.456079,62.106526,10.247577,7.27578,554.522555,102.586673,75.631947,59.425102,357.35898,197.163575,554.522555,11,8.8,20,1,0.0,0,0,0
HCP0207,9999000207,2024-10,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,37.495952,4535.510336,36.746033,6.186832,4.207046,334.785285,61.935278,45.661737,35.877079,215.750517,119.034768,334.785285,11,8.12,28,0,0.0,0,0,0
HCP0208,9999000208,2024-10,W-CAR-02,West District 2,West,Cardiology,Medicaid,38.680803,3996.500573,36.746763,6.382333,4.786749,345.364313,63.892398,47.104622,37.010775,222.568113,122.7962,345.364313,10,8.12,21,0,0.0,0,0,0
HCP0209,9999000209,2024-10,W-CAR-01,West District 1,West,Cardiology,Cash,16.106362,2029.401562,16.428489,2.65755,1.700832,143.8068,26.604258,19.613969,15.410976,92.675493,51.131307,143.8068,3,3.36,8,0,0.0,0,0,0
HCP0210,9999000210,2024-10,W-CAR-02,West District 2,West,Cardiology,Commercial,25.663205,3492.248984,25.663205,4.234429,3.006445,229.135762,42.390116,31.252081,24.555207,147.665269,81.470493,229.135762,3,6.08,8,1,0.0,0,0,0
HCP0211,9999000211,2024-10,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,21.508595,2601.67965,21.078423,3.548918,2.413264,192.041027,35.52759,26.192689,20.57997,123.759773,68.281254,192.041027,7,4.72,21,0,0.0,0,0,0
HCP0212,9999000212,2024-10,W-CAR-02,West District 2,West,Cardiology,Medicaid,37.998888,3926.045147,36.098944,6.269817,4.702362,339.275788,62.766021,46.274202,36.358301,218.644397,120.631391,339.275788,10,8.12,23,0,0.0,0,0,0
HCP0213,9999000213,2024-10,W-CAR-01,West District 1,West,Cardiology,Cash,36.592749,4610.686344,37.324604,6.037804,3.864194,326.720971,60.44338,44.561836,35.012871,210.553515,116.167456,326.720971,4,8.12,5,0,0.0,0,0,0
HCP0214,9999000214,2024-10,W-CAR-02,West District 2,West,Cardiology,Commercial,53.346585,7259.40331,53.346585,8.802187,6.249552,476.308797,88.117127,64.964286,51.043368,306.954558,169.354239,476.308797,2,8.8,3,0,0.0,0,0,0
HCP0215,9999000215,2024-10,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,18.425813,2228.786354,18.057297,3.040259,2.067376,164.516189,30.435495,22.438546,17.630286,106.021544,58.494645,164.516189,3,4.04,8,0,0.0,0,0,0
HCP0216,9999000216,2024-10,W-CAR-02,West District 2,West,Cardiology,Medicaid,28.474047,2941.938514,27.050344,4.698218,3.523663,254.23256,47.033024,34.675061,27.244691,163.838761,90.393799,254.23256,7,6.76,17,0,0.0,0,0,0
HCP0217,9999000217,2024-10,W-CAR-01,West District 1,West,Cardiology,Cash,30.726525,3871.542107,31.341055,5.069877,3.244721,274.34397,50.753634,37.418079,29.399919,176.799447,97.544523,274.34397,11,7.44,23,0,0.0,0,0,0
HCP0218,9999000218,2024-10,W-CAR-02,West District 2,West,Cardiology,Commercial,67.785161,9224.204752,67.785161,11.184552,7.941032,605.224654,111.966561,82.547263,64.858564,390.033666,215.190988,605.224654,7,8.8,10,0,0.0,0,0,0
HCP0219,9999000219,2024-10,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,33.159305,4010.949528,32.496119,5.471285,3.720474,296.065223,54.772066,40.380665,31.727665,190.797588,105.267635,296.065223,6,7.44,15,0,0.0,0,0,0
HCP0220,9999000220,2024-10,W-CAR-02,West District 2,West,Cardiology,Medicaid,48.614887,5022.890112,46.184143,8.021456,6.016092,434.06149,80.301376,59.202129,46.515958,279.728516,154.332974,434.06149,6,8.8,12,0,0.0,0,0,0
HCP0221,9999000221,2024-10,W-END-01,West District 1,West,Endocrinology,Cash,29.070493,3139.613221,29.651903,5.959451,3.814049,287.826661,59.004466,40.841492,32.089744,185.824932,102.001729,287.826661,11,6.76,29,0,0.0,0,0,0
HCP0222,9999000222,2024-10,W-END-02,West District 2,West,Endocrinology,Commercial,28.859581,3366.181561,28.859581,5.916214,4.200512,285.738428,58.576378,40.54518,31.856927,184.47674,101.261688,285.738428,3,6.76,4,0,0.0,0,0,0
HCP0223,9999000223,2024-10,W-END-01,West District 1,West,Endocrinology,Medicare Part D,14.000895,1451.612824,13.720877,2.870184,1.951725,138.622725,28.417659,19.67003,15.455023,89.496777,49.125948,138.622725,5,3.36,23,0,0.0,0,0,0
HCP0224,9999000224,2024-10,W-END-02,West District 2,West,Endocrinology,Medicaid,16.752558,1483.606534,15.91493,3.434274,2.575706,165.86691,34.002717,23.535874,18.492473,107.086005,58.780905,165.86691,0,3.36,0,0,0.0,0,0,0
HCP0225,9999000225,2024-10,W-END-01,West District 1,West,Endocrinology,Cash,22.913909,2474.70221,23.372188,4.697351,3.006305,226.87039,46.50843,32.192033,25.29374,146.470708,80.399682,226.87039,3,5.4,5,0,0.0,0,0,0
HCP0226,9999000226,2024-10,W-END-02,West District 2,West,Endocrinology,Commercial,38.995038,4548.381222,38.995038,7.993983,5.675728,386.089485,79.148344,54.784608,43.045049,249.26479,136.824695,386.089485,14,8.12,30,0,0.0,0,0,0
HCP0227,9999000227,2024-10,W-END-01,West District 1,West,Endocrinology,Medicare Part D,29.232647,3030.840852,28.647994,5.992693,4.075031,289.43215,59.333591,41.069305,32.26874,186.861458,102.570692,289.43215,10,6.76,25,0,0.0,0,0,0
HCP0228,9999000228,2024-10,W-END-02,West District 2,West,Endocrinology,Medicaid,22.990904,2036.074472,21.841359,4.713135,3.534852,227.632714,46.664706,32.300204,25.378731,146.962875,80.669839,227.632714,4,5.4,11,0,0.0,0,0,0
HCP0229,9999000229,2024-10,W-END-01,West District 1,West,Endocrinology,Cash,0.0,0.0,0.0,0.0,0.0,320.883046,65.781024,63.681211,50.035237,207.166598,113.716448,320.883046,5,7.44,13,0,0.0,0,0,0
HCP0230,9999000230,2024-10,W-END-02,West District 2,West,Endocrinology,Commercial,38.375549,4476.124013,38.375549,7.866988,5.585561,379.955929,77.890965,53.91428,42.36122,245.30488,134.651049,379.955929,7,8.12,15,0,0.0,0,0,0
HCP0231,9999000231,2024-10,W-END-01,West District 1,West,Endocrinology,Medicare Part D,25.676233,2662.111811,25.162708,5.263628,3.579267,254.220126,52.115126,36.072855,28.342957,164.128081,90.092045,254.220126,4,6.08,9,0,0.0,0,0,0
HCP0232,9999000232,2024-10,W-END-02,West District 2,West,Endocrinology,Medicaid,0.0,0.0,0.0,0.0,0.0,276.044473,56.589117,54.782721,43.043566,178.218186,97.826287,276.044473,5,6.08,7,0,0.0,0,0,0
HCP0233,9999000233,2024-10,W-END-01,West District 1,West,Endocrinology,Cash,31.939779,3449.496122,32.578574,6.547655,4.190499,316.235435,64.828264,44.872588,35.257033,204.166035,112.0694,316.235435,7,7.44,22,0,0.0,0,0,0
HCP0234,9999000234,2024-10,W-END-02,West District 2,West,Endocrinology,Commercial,0.0,0.0,0.0,0.0,0.0,237.706521,48.729837,47.174319,37.065536,153.466666,84.239855,237.706521,3,5.4,9,0,0.0,0,0,0
HCP0235,9999000235,2024-10,W-END-01,West District 1,West,Endocrinology,Medicare Part D,0.0,0.0,0.0,0.0,0.0,298.66012,61.225325,59.270935,46.57002,192.819165,105.840955,298.66012,8,6.76,12,0,0.0,0,0,0
HCP0236,9999000236,2024-10,W-END-02,West District 2,West,Endocrinology,Medicaid,32.32696,2862.875616,30.710612,6.627027,4.97027,320.068915,65.614128,45.416544,35.684427,206.640984,113.427931,320.068915,6,7.44,20,0,0.0,0,0,0
HCP0237,9999000237,2024-10,W-END-01,West District 1,West,Endocrinology,Cash,38.689413,4178.45656,39.463201,7.93133,5.076051,383.063491,78.528016,54.355231,42.707681,247.311166,135.752325,383.063491,9,8.12,32,0,0.0,0,0,0
HCP0238,9999000238,2024-10,W-END-02,West District 2,West,Endocrinology,Commercial,22.974443,2679.738982,22.974443,4.709761,3.34393,227.469729,46.631294,32.277077,25.36056,146.857649,80.61208,227.469729,3,5.4,12,0,0.0,0,0,0
HCP0239,9999000239,2024-10,W-END-01,West District 1,West,Endocrinology,Medicare Part D,22.779504,2361.778925,22.323913,4.669798,3.175463,225.539639,46.235626,32.003204,25.145375,145.611556,79.928083,225.539639,3,5.4,5,0,0.0,0,0,0
HCP0240,9999000240,2024-10,W-END-02,West District 2,West,Endocrinology,Medicaid,12.771583,1131.051377,12.133004,2.618174,1.963631,126.451316,25.92252,17.942954,14.098035,81.638744,44.812572,126.451316,2,2.68,5,0,0.0,0,0,0
HCP0001,9999000001,2024-11,N-PCP-01,North District 1,North,Primary Care,Commercial,21.951518,2086.272275,21.951518,5.158607,3.662611,255.250209,57.431297,35.914405,28.218461,169.165825,86.084384,255.250209,1,4.72,2,0,0.0,0,0,0
HCP0002,9999000002,2024-11,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,26.003087,2196.740786,25.483025,6.110725,4.155293,302.361476,68.031332,42.54309,33.426713,200.388586,101.97289,302.361476,4,6.08,11,0,0.0,0,0,0
HCP0003,9999000003,2024-11,N-PCP-01,North District 1,North,Primary Care,Medicaid,0.0,0.0,0.0,0.0,0.0,108.316599,24.371235,20.45697,16.073334,71.786295,36.530304,108.316599,7,2.68,17,0,0.0,0,0,0
HCP0004,9999000004,2024-11,N-PCP-02,North District 2,North,Primary Care,Cash,17.337497,1525.699748,17.684247,4.074312,2.60756,201.598804,45.359731,28.365505,22.287183,133.608619,67.990185,201.598804,1,3.36,2,0,0.0,0,0,0
HCP0005,9999000005,2024-11,N-PCP-01,North District 1,North,Primary Care,Commercial,14.138296,1343.703611,14.138296,3.322499,2.358975,164.398785,36.989727,23.13136,18.17464,108.954489,55.444296,164.398785,0,2.68,0,1,0.0,0,0,0
HCP0006,9999000006,2024-11,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,26.274654,2219.682754,25.749161,6.174544,4.19869,305.51923,68.741827,42.987394,33.77581,202.481372,103.037858,305.51923,5,6.08,24,0,0.0,0,0,0
HCP0007,9999000007,2024-11,N-PCP-01,North District 1,North,Primary Care,Medicaid,30.005943,2165.228852,28.505646,7.051397,5.288547,348.906315,78.503921,49.092076,38.572346,231.23595,117.670365,348.906315,3,6.76,10,1,0.0,0,0,0
HCP0008,9999000008,2024-11,N-PCP-02,North District 2,North,Primary Care,Cash,14.104765,1241.219303,14.38686,3.31462,2.121357,164.008893,36.902001,23.076501,18.131537,108.69609,55.312803,164.008893,4,2.68,4,0,0.0,0,0,0
HCP0009,9999000009,2024-11,N-PCP-01,North District 1,North,Primary Care,Commercial,0.0,0.0,0.0,0.0,0.0,157.918078,35.531567,29.824842,23.433804,104.659432,53.258646,157.918078,2,2.68,3,0,0.0,0,0,0
HCP0010,9999000010,2024-11,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,19.183911,1620.656802,18.800233,4.508219,3.065589,223.068733,50.190465,31.386383,24.66073,147.837709,75.231024,223.068733,8,4.04,15,0,0.0,0,0,0
HCP0011,9999000011,2024-11,N-PCP-01,North District 1,North,Primary Care,Medicaid,0.0,0.0,0.0,0.0,0.0,361.773201,81.39897,68.32548,53.684306,239.763415,122.009786,361.773201,5,6.76,10,1,0.0,0,0,0
HCP0012,9999000012,2024-11,N-PCP-02,North District 2,North,Primary Care,Cash,16.614557,1462.081008,16.946848,3.904421,2.498829,193.192522,43.468317,27.182718,21.35785,128.037397,65.155125,193.192522,4,3.36,7,0,0.0,0,0,0
HCP0013,9999000013,2024-11,N-PCP-01,North District 1,North,Primary Care,Commercial,23.934509,2274.735707,23.934509,5.62461,3.993473,278.30824,62.619354,39.158733,30.767576,184.447422,93.860818,278.30824,10,5.4,23,0,0.0,0,0,0
HCP0014,9999000014,2024-11,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,22.871285,1932.166166,22.413859,5.374752,3.654831,265.945176,59.837665,37.419216,29.400813,176.253862,89.691314,265.945176,3,4.72,2,1,0.0,0,0,0
HCP0015,9999000015,2024-11,N-PCP-01,North District 1,North,Primary Care,Medicaid,44.11809,3183.561348,41.912185,10.367751,7.775813,513.001043,115.425235,72.180655,56.713372,339.988926,173.012117,513.001043,3,8.12,6,0,0.0,0,0,0
HCP0016,9999000016,2024-11,N-PCP-02,North District 2,North,Primary Care,Cash,14.350864,1262.876057,14.637882,3.372453,2.15837,166.870515,37.545866,23.47914,18.447895,110.592616,56.277899,166.870515,2,3.36,4,0,0.0,0,0,0
HCP0017,9999000017,2024-11,N-PCP-01,North District 1,North,Primary Care,Commercial,30.025688,2853.641374,30.025688,7.056037,5.009786,349.135905,78.555579,49.12438,38.597727,231.38811,117.747795,349.135905,7,6.76,16,1,0.0,0,0,0
HCP0018,9999000018,2024-11,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,14.207704,1200.266824,13.92355,3.33881,2.270391,165.205859,37.171318,23.244918,18.263864,109.489373,55.716486,165.205859,3,2.68,5,0,0.0,0,0,0
HCP0019,9999000019,2024-11,N-PCP-01,North District 1,North,Primary Care,Medicaid,25.034855,1806.515157,23.783113,5.883191,4.412393,291.102968,65.498168,40.958987,32.182061,192.927065,98.175903,291.102968,8,5.4,25,0,0.0,0,0,0
HCP0020,9999000020,2024-11,N-PCP-02,North District 2,North,Primary Care,Cash,0.0,0.0,0.0,0.0,0.0,279.457552,62.877949,52.77912,41.469309,185.209123,94.248429,279.457552,8,5.4,11,0,0.0,0,0,0
HCP0021,9999000021,2024-11,N-CAR-01,North District 1,North,Cardiology,Commercial,36.42836,4957.17124,36.42836,6.010679,4.267582,325.253214,60.171845,44.361647,34.85558,209.607627,115.645587,325.253214,5,7.44,12,0,0.0,0,0,0
HCP0022,9999000022,2024-11,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,36.242337,4383.873051,35.51749,5.979986,4.06639,323.592292,59.864574,44.135112,34.677588,208.537255,115.055037,323.592292,6,7.44,21,0,0.0,0,0,0
HCP0023,9999000023,2024-11,N-CAR-01,North District 1,North,Cardiology,Medicaid,36.309979,3751.547005,34.49448,5.991146,4.49336,324.196239,59.976304,44.217485,34.74231,208.926465,115.269774,324.196239,7,7.44,15,0,0.0,0,0,0
HCP0024,9999000024,2024-11,N-CAR-02,North District 2,North,Cardiology,Cash,34.219866,4311.703054,34.904263,5.646278,3.613618,305.534514,56.523885,41.672192,32.742436,196.90002,108.634494,305.534514,7,7.44,12,0,0.0,0,0,0
HCP0025,9999000025,2024-11,N-CAR-01,North District 1,North,Cardiology,Commercial,19.17116,2608.811489,19.17116,3.163241,2.245901,171.171074,31.666649,23.346213,18.343453,110.310248,60.860826,171.171074,3,4.04,5,0,0.0,0,0,0
HCP0026,9999000026,2024-11,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,27.893249,3373.967382,27.335384,4.602386,3.129623,249.046865,46.07367,33.967779,26.688969,160.496868,88.549997,249.046865,6,6.08,16,0,0.0,0,0,0
HCP0027,9999000027,2024-11,N-CAR-01,North District 1,North,Cardiology,Medicaid,30.041274,3103.86443,28.53921,4.95681,3.717608,268.225661,49.621747,36.583596,28.744254,172.856537,95.369124,268.225661,3,6.76,5,0,0.0,0,0,0
HCP0028,9999000028,2024-11,N-CAR-02,North District 2,North,Cardiology,Cash,24.001359,3024.171276,24.481387,3.960224,2.534544,214.297851,39.645102,29.228322,22.96511,138.10306,76.194791,214.297851,8,5.4,27,1,0.0,0,0,0
HCP0029,9999000029,2024-11,N-CAR-01,North District 1,North,Cardiology,Commercial,17.59537,2394.3779,17.59537,2.903236,2.061298,157.101515,29.06378,21.42725,16.835697,101.243198,55.858317,157.101515,0,4.04,0,0,0.0,0,0,0
HCP0030,9999000030,2024-11,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,41.674556,5040.954309,40.841065,6.876302,4.675885,372.094251,68.837436,50.750348,39.875274,239.794073,132.300178,372.094251,4,8.12,8,1,0.0,0,0,0
HCP0031,9999000031,2024-11,N-CAR-01,North District 1,North,Cardiology,Medicaid,45.087193,4658.408799,42.832834,7.439387,5.57954,402.564225,74.474382,54.906182,43.140572,259.430278,143.133947,402.564225,4,8.8,11,0,0.0,0,0,0
HCP0032,9999000032,2024-11,N-CAR-02,North District 2,North,Cardiology,Cash,27.978395,3525.277789,28.537963,4.616435,2.954519,249.807099,46.214313,34.071468,26.770439,160.986797,88.820302,249.807099,7,6.08,14,0,0.0,0,0,0
HCP0033,9999000033,2024-11,N-CAR-01,North District 1,North,Cardiology,Commercial,31.01375,4220.351074,31.01375,5.117269,3.633261,276.90848,51.228069,37.767855,29.674743,178.452132,98.456348,276.90848,5,6.76,13,0,0.0,0,0,0
HCP0034,9999000034,2024-11,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,21.681886,2622.640891,21.248248,3.577511,2.432708,193.588266,35.813829,26.403719,20.745779,124.756882,68.831384,193.588266,3,4.72,9,0,0.0,0,0,0
HCP0035,9999000035,2024-11,N-CAR-01,North District 1,North,Cardiology,Medicaid,40.287747,4162.530005,38.27336,6.647478,4.985609,359.712025,66.546725,49.061523,38.548339,231.814416,127.897609,359.712025,2,8.12,6,0,0.0,0,0,0
HCP0036,9999000036,2024-11,N-CAR-02,North District 2,North,Cardiology,Cash,43.358845,5463.214508,44.226022,7.154209,4.578694,387.132546,71.619521,52.801438,41.486844,249.485419,137.647127,387.132546,6,8.12,15,0,0.0,0,0,0
HCP0037,9999000037,2024-11,N-CAR-01,North District 1,North,Cardiology,Commercial,35.423356,4820.410274,35.423356,5.844854,4.149846,316.279964,58.511793,43.137776,33.893967,203.824865,112.455099,316.279964,2,7.44,5,0,0.0,0,0,0
HCP0038,9999000038,2024-11,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,29.653335,3586.867433,29.060269,4.8928,3.327104,264.761922,48.980956,36.111173,28.373064,170.62435,94.137572,264.761922,6,6.76,16,0,0.0,0,0,0
HCP0039,9999000039,2024-11,N-CAR-01,North District 1,North,Cardiology,Medicaid,29.054281,3001.888286,27.601567,4.793956,3.595467,259.413221,47.991446,35.381657,27.799874,167.177409,92.235812,259.413221,4,6.08,10,0,0.0,0,0,0
HCP0040,9999000040,2024-11,N-CAR-02,North District 2,North,Cardiology,Cash,21.172586,2667.745822,21.596038,3.493477,2.235825,189.040946,34.972575,25.783505,20.258468,121.826387,67.214559,189.040946,3,4.72,7,0,0.0,0,0,0
HCP0041,9999000041,2024-11,N-END-01,North District 1,North,Endocrinology,Commercial,22.13039,2581.288719,22.13039,4.53673,3.221078,219.112775,44.918119,31.091257,24.428845,141.462283,77.650492,219.112775,5,4.72,8,0,0.0,0,0,0
HCP0042,9999000042,2024-11,N-END-02,North District 2,North,Endocrinology,Medicare Part D,31.753673,3292.220831,31.1186,6.509503,4.426462,314.392802,64.450525,44.611125,35.051598,202.976406,111.416396,314.392802,11,7.44,18,0,0.0,0,0,0
HCP0043,9999000043,2024-11,N-END-01,North District 1,North,Endocrinology,Medicaid,34.061613,3016.496409,32.358532,6.982631,5.236973,337.24369,69.134956,47.853578,37.59924,217.729259,119.514431,337.24369,9,7.44,18,0,0.0,0,0,0
HCP0044,9999000044,2024-11,N-END-02,North District 2,North,Endocrinology,Cash,22.521521,2432.324215,22.971951,4.616912,2.954823,222.985353,45.711997,31.640761,24.860598,143.962473,79.02288,222.985353,7,4.72,12,0,0.0,0,0,0
HCP0045,9999000045,2024-11,N-END-01,North District 1,North,Endocrinology,Commercial,13.931293,1624.945996,13.931293,2.855915,2.0277,137.933592,28.276386,19.572244,15.378192,89.051863,48.881729,137.933592,4,2.68,13,0,0.0,0,0,0
HCP0046,9999000046,2024-11,N-END-02,North District 2,North,Endocrinology,Medicare Part D,16.001762,1659.062657,15.681727,3.280361,2.230646,158.433285,32.478823,22.481072,17.663699,102.286752,56.146533,158.433285,3,3.36,5,0,0.0,0,0,0
HCP0047,9999000047,2024-11,N-END-01,North District 1,North,Endocrinology,Medicaid,30.791506,2726.895802,29.251931,6.312259,4.734194,304.866398,62.497612,43.259365,33.989501,196.826026,108.040372,304.866398,8,6.76,15,0,0.0,0,0,0
HCP0048,9999000048,2024-11,N-END-02,North District 2,North,Endocrinology,Cash,0.0,0.0,0.0,0.0,0.0,226.842891,46.502793,45.018365,35.371572,146.452954,80.389937,226.842891,4,5.4,11,0,0.0,0,0,0
HCP0049,9999000049,2024-11,N-END-01,North District 1,North,Endocrinology,Commercial,35.00814,4083.3494,35.00814,7.176669,5.095435,346.615244,71.056125,49.183365,38.644073,223.779666,122.835578,346.615244,7,7.44,9,0,0.0,0,0,0
HCP0050,9999000050,2024-11,N-END-02,North District 2,North,Endocrinology,Medicare Part D,24.465364,2536.568946,23.976057,5.0154,3.410472,242.231327,49.657422,34.37169,27.006328,156.387945,85.843382,242.231327,4,5.4,9,0,0.0,0,0,0
HCP0051,9999000051,2024-11,N-END-01,North District 1,North,Endocrinology,Medicaid,23.254348,2059.405025,22.09163,4.767141,3.575356,230.241066,47.199418,32.670319,25.669536,148.646863,81.594203,230.241066,11,5.4,18,0,0.0,0,0,0
HCP0052,9999000052,2024-11,N-END-02,North District 2,North,Endocrinology,Cash,13.721211,1481.890837,13.995636,2.812848,1.800223,135.853578,27.849984,19.277098,15.146292,87.708977,48.144601,135.853578,3,2.68,6,0,0.0,0,0,0
